140,140,17,17,17,17,17,17,17,17,17,16,17,17,17,17,16,17,17,17,17,16,17,140,140
140,140,17,17,17,18,17,17,18,17,17,16,16,17,17,17,16,16,17,17,17,17,16,140,140
140,140,222,222,222,222,17,17,17,222,222,222,222,17,17,17,222,222,222,222,17,16,17,140,140
140,140,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,140,140
140,140,17,18,17,17,16,17,17,17,17,17,17,17,18,17,17,17,17,17,17,16,18,140,140
140,140,17,17,17,222,222,222,222,17,17,17,222,222,222,222,16,17,17,17,17,16,17,140,140
140,140,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,16,17,17,16,17,140,140
140,140,17,17,17,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,17,140,140
140,140,222,222,222,222,17,17,17,222,222,222,222,16,17,17,222,222,222,222,17,16,17,140,140
140,140,17,18,17,17,17,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18,17,140,140
140,140,17,17,17,17,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,16,17,140,140
140,140,17,17,17,222,222,222,222,17,17,17,222,222,222,222,16,17,17,17,17,17,17,140,140
140,140,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,16,17,17,16,18,140,140
140,140,17,17,17,17,17,18,17,17,17,17,17,17,17,17,17,17,16,17,17,18,17,140,140
140,140,222,222,222,222,17,17,17,222,222,222,222,17,18,17,222,222,222,222,17,17,17,140,140
