106,106,106,106,281,106,281,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106
106,106,106,106,106,106,106,106,106,106,106,106,281,106,63,106,106,281,106,106,281,106,106,106,106
106,106,281,106,106,281,106,281,145,146,281,106,106,106,63,63,63,63,106,281,106,106,145,146,106
106,106,106,106,106,106,106,106,106,106,106,106,106,63,63,281,106,106,106,106,106,106,106,281,106
106,106,106,281,106,106,63,63,63,63,63,63,63,63,63,106,106,106,106,63,63,106,281,106,106
106,281,106,106,106,106,63,106,106,106,106,106,106,106,63,63,106,106,63,63,63,63,63,106,281
106,106,106,63,63,63,63,106,106,281,106,106,106,281,63,63,63,63,63,63,106,106,63,281,106
106,281,106,106,106,106,106,281,106,106,63,63,106,106,106,281,106,106,106,63,106,106,106,106,106
63,63,63,63,106,145,146,106,63,63,63,63,106,106,145,146,106,106,63,63,106,281,106,106,281
106,106,106,63,106,106,281,106,106,106,106,63,281,106,63,63,63,63,63,63,63,63,63,281,106
106,106,106,63,106,106,106,281,106,106,63,63,106,106,63,106,106,106,106,106,106,106,63,106,106
106,106,106,63,63,63,63,63,63,63,63,63,63,63,63,106,106,106,106,63,63,63,63,106,106
210,106,106,281,106,106,106,106,106,106,106,63,281,106,106,153,154,106,281,106,106,106,106,106,106
281,106,106,106,106,106,106,106,106,281,106,63,106,106,106,161,162,106,106,106,281,106,106,281,106
106,106,106,106,281,106,281,106,106,106,106,63,106,106,106,106,106,281,106,106,106,106,281,106,106
